timestamp,feedback,sentiment,urgency,emotion,category
2025-05-17T08:35:19,Very disappointed with the service.,Very Negative,Low,anger,Food Quality
2025-05-17T10:15:22,නරකම අත්දැකීමක්.,Very Negative,Medium,anger,Other
2025-05-17T10:48:29,Service was too slow.,Negative,Low,frustration,Waiting Time
2025-05-17T11:34:31,බලා සිටිම වැඩියි.,Negative,Low,frustration,Pricing
2025-05-17T12:19:29,Food was cold on arrival.,Negative,Low,disappointment,Cleanliness
2025-05-17T13:21:49,Worst food I've had in a long time.,Very Negative,Low,disappointment,Other
2025-05-17T13:58:00,Food was cold on arrival.,Negative,Medium,disappointment,Other
2025-05-17T14:23:40,Terrible experience. Waste of money.,Very Negative,Low,frustration,Takeaway Issues
2025-05-17T14:29:06,Worst food I've had in a long time.,Very Negative,Medium,disappointment,Customer Service
2025-05-17T15:25:44,Food was cold on arrival.,Negative,Medium,frustration,Waiting Time
2025-05-17T15:51:41,Worst food I've had in a long time.,Very Negative,Medium,frustration,Pricing
2025-05-17T17:32:39,සේවාව බොහෝම අයහපත්.,Negative,Medium,frustration,Takeaway Issues
2025-05-17T18:31:35,Worst food I've had in a long time.,Very Negative,Medium,frustration,Customer Service
2025-05-17T18:37:12,නැවතත් එන්නෙ නෑ.,Very Negative,Low,frustration,Cleanliness
2025-05-17T20:43:44,සේවාව බොහෝම අයහපත්.,Negative,Low,frustration,Waiting Time
2025-05-17T22:13:08,Not what I expected.,Negative,Low,frustration,Pricing
2025-05-17T22:45:18,සේවාව බොහෝම අයහපත්.,Negative,Medium,frustration,Food Quality
2025-05-17T23:47:23,Terrible experience. Waste of money.,Very Negative,Medium,disappointment,Takeaway Issues
2025-05-18T01:58:39,Food was cold on arrival.,Negative,Medium,frustration,Cleanliness
2025-05-18T02:55:12,Food was cold on arrival.,Negative,Medium,frustration,Other
2025-05-18T04:45:04,Terrible experience. Waste of money.,Very Negative,High,anger,Food Quality
2025-05-18T05:24:22,Not what I expected.,Negative,Low,frustration,Cleanliness
2025-05-18T06:44:36,Worst food I've had in a long time.,Very Negative,Medium,frustration,Food Quality
2025-05-18T09:25:23,Food was cold on arrival.,Negative,Low,disappointment,Delivery
2025-05-18T11:14:01,Worst food I've had in a long time.,Very Negative,Low,anger,Other
2025-05-18T12:13:10,මට බරපතල කණගාටුවක් තියෙනවා.,Very Negative,Low,frustration,Other
2025-05-18T13:02:10,Service was too slow.,Negative,Low,frustration,Customer Service
2025-05-18T13:28:16,ආහාරය අඳුරු වුණා.,Negative,Low,frustration,Waiting Time
2025-05-18T14:26:23,Service was too slow.,Negative,Low,frustration,Food Quality
2025-05-18T16:37:43,Terrible experience. Waste of money.,Very Negative,Low,disappointment,Pricing
2025-05-18T17:32:01,Worst food I've had in a long time.,Very Negative,High,frustration,Pricing
2025-05-18T18:10:24,Terrible experience. Waste of money.,Very Negative,Low,frustration,Other
2025-05-18T18:58:20,Very disappointed with the service.,Very Negative,Low,disappointment,Delivery
2025-05-18T21:30:34,Very disappointed with the service.,Very Negative,Medium,disappointment,Waiting Time
2025-05-18T21:57:34,Nice experience overall.,Positive,High,satisfaction,Pricing
2025-05-18T22:52:03,Terrible experience. Waste of money.,Very Negative,Low,disappointment,Other
2025-05-18T23:31:02,නැවතත් එන්නෙ නෑ.,Very Negative,Low,anger,Takeaway Issues
2025-05-19T00:27:20,නරකම අත්දැකීමක්.,Very Negative,Low,frustration,Takeaway Issues
2025-05-19T01:34:23,සේවාව බොහෝම අයහපත්.,Negative,Low,frustration,Other
2025-05-19T02:42:33,சரி தான்.,Neutral,Low,indifference,Waiting Time
2025-05-19T03:58:51,බැරි ආයෙත් එන්න කියන්න.,Neutral,Low,calm,Food Quality
2025-05-19T05:20:02,නරකම අත්දැකීමක්.,Very Negative,Low,disappointment,Pricing
2025-05-19T05:37:29,Worst food I've had in a long time.,Very Negative,Medium,anger,Waiting Time
2025-05-19T06:16:36,Food was cold on arrival.,Negative,Medium,frustration,Delivery
2025-05-19T07:46:42,"Food was good, service could be faster.",Positive,Low,joy,Pricing
2025-05-19T08:43:03,Worst food I've had in a long time.,Very Negative,Low,anger,Food Quality
2025-05-19T09:36:29,මට බරපතල කණගාටුවක් තියෙනවා.,Very Negative,Medium,disappointment,Waiting Time
2025-05-19T10:16:25,Very disappointed with the service.,Very Negative,Medium,disappointment,Pricing
2025-05-19T11:13:05,Worst food I've had in a long time.,Very Negative,Low,frustration,Waiting Time
2025-05-19T11:14:49,Terrible experience. Waste of money.,Very Negative,Low,anger,Waiting Time
2025-05-19T11:31:28,Food was cold on arrival.,Negative,Low,disappointment,Customer Service
2025-05-19T12:38:44,Terrible experience. Waste of money.,Very Negative,Medium,disappointment,Pricing
2025-05-19T13:36:29,Service was too slow.,Negative,High,frustration,Takeaway Issues
2025-05-19T14:17:29,மிகுந்த எதிர்பார்ப்பில்லை.,Negative,Medium,disappointment,Food Quality
2025-05-19T16:30:44,Terrible experience. Waste of money.,Very Negative,High,anger,Waiting Time
2025-05-19T17:20:11,බලා සිටිම වැඩියි.,Negative,High,disappointment,Food Quality
2025-05-19T19:03:48,Terrible experience. Waste of money.,Very Negative,Medium,frustration,Delivery
2025-05-19T20:01:27,மீண்டும் வர மாட்டேன்.,Very Negative,Low,frustration,Cleanliness
2025-05-19T20:56:44,නරකම අත්දැකීමක්.,Very Negative,Low,anger,Customer Service
2025-05-20T00:24:11,නැවතත් එන්නෙ නෑ.,Very Negative,Medium,anger,Takeaway Issues
2025-05-20T02:50:04,Terrible experience. Waste of money.,Very Negative,Low,anger,Customer Service
2025-05-20T04:44:07,Service was too slow.,Negative,Medium,frustration,Other
2025-05-20T04:44:32,மீண்டும் வர மாட்டேன்.,Very Negative,Medium,disappointment,Takeaway Issues
2025-05-20T05:08:19,Worst food I've had in a long time.,Very Negative,Low,disappointment,Delivery
2025-05-20T05:08:30,Not what I expected.,Negative,Low,frustration,Pricing
2025-05-20T05:15:02,Terrible experience. Waste of money.,Very Negative,Medium,anger,Cleanliness
2025-05-20T05:51:00,Worst food I've had in a long time.,Very Negative,Low,frustration,Takeaway Issues
2025-05-20T08:02:43,மிக மோசமான சேவை.,Negative,Low,disappointment,Delivery
2025-05-20T08:28:53,Not what I expected.,Negative,High,disappointment,Customer Service
2025-05-20T10:04:38,Food was cold on arrival.,Negative,Low,frustration,Food Quality
2025-05-20T11:58:26,Food was cold on arrival.,Negative,Medium,frustration,Customer Service
2025-05-20T12:03:41,මට බරපතල කණගාටුවක් තියෙනවා.,Very Negative,Medium,frustration,Food Quality
2025-05-20T12:42:49,Food was cold on arrival.,Negative,High,disappointment,Waiting Time
2025-05-20T13:42:29,Service was too slow.,Negative,Medium,disappointment,Waiting Time
2025-05-20T13:49:43,Service was too slow.,Negative,Low,frustration,Customer Service
2025-05-20T14:54:09,"Had a great time, thanks!",Positive,Low,joy,Food Quality
2025-05-20T15:23:45,Not what I expected.,Negative,Low,frustration,Waiting Time
2025-05-20T17:33:17,Food was cold on arrival.,Negative,High,disappointment,Food Quality
2025-05-20T18:06:36,மிக மோசமான அனுபவம்.,Very Negative,Medium,disappointment,Takeaway Issues
2025-05-20T18:16:26,Terrible experience. Waste of money.,Very Negative,Low,anger,Customer Service
2025-05-20T19:28:19,Service was too slow.,Negative,Low,disappointment,Waiting Time
2025-05-20T20:45:14,Worst food I've had in a long time.,Very Negative,High,anger,Waiting Time
2025-05-20T20:46:44,හොඳ ආහාරයක් තිබුණා.,Positive,Low,joy,Pricing
2025-05-20T21:06:56,"Had a great time, thanks!",Positive,Low,joy,Customer Service
2025-05-20T21:36:09,Very disappointed with the service.,Very Negative,Low,anger,Customer Service
2025-05-20T22:25:45,Very disappointed with the service.,Very Negative,Low,anger,Cleanliness
2025-05-20T22:43:24,Very disappointed with the service.,Very Negative,Medium,anger,Customer Service
2025-05-20T23:45:15,Terrible experience. Waste of money.,Very Negative,Low,anger,Other
2025-05-21T00:08:03,Very disappointed with the service.,Very Negative,Low,disappointment,Pricing
2025-05-21T00:41:08,Worst food I've had in a long time.,Very Negative,Medium,anger,Customer Service
2025-05-21T05:46:44,It was okay.,Neutral,High,indifference,Takeaway Issues
2025-05-21T05:52:57,හොඳ ආහාරයක් තිබුණා.,Positive,Low,joy,Waiting Time
2025-05-21T09:10:03,සාමාන්‍යම හැමදේම.,Neutral,Medium,indifference,Customer Service
2025-05-21T09:25:51,Not what I expected.,Negative,Medium,frustration,Food Quality
2025-05-21T10:32:11,Nothing special to mention.,Neutral,Low,calm,Cleanliness
2025-05-21T10:56:03,මට බරපතල කණගාටුවක් තියෙනවා.,Very Negative,Low,frustration,Customer Service
2025-05-21T11:15:01,It was okay.,Neutral,Low,indifference,Customer Service
2025-05-21T13:44:41,Not what I expected.,Negative,Low,disappointment,Delivery
2025-05-21T14:46:24,Nothing special to mention.,Neutral,High,calm,Cleanliness
2025-05-21T16:14:55,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Medium,satisfaction,Delivery
2025-05-21T17:13:58,சமிக்ஞை உணவு.,Positive,Low,satisfaction,Other
2025-05-21T18:01:37,Not what I expected.,Negative,Low,frustration,Takeaway Issues
2025-05-21T18:27:24,Terrible experience. Waste of money.,Very Negative,Medium,anger,Waiting Time
2025-05-21T18:39:23,එකලස් කමක් නෑ.,Neutral,Low,calm,Pricing
2025-05-21T19:40:23,Worst food I've had in a long time.,Very Negative,Low,disappointment,Pricing
2025-05-21T21:27:03,Very disappointed with the service.,Very Negative,Medium,disappointment,Cleanliness
2025-05-21T22:36:41,Nice experience overall.,Positive,Low,joy,Delivery
2025-05-22T02:38:01,Terrible experience. Waste of money.,Very Negative,Low,anger,Customer Service
2025-05-22T03:48:03,Very disappointed with the service.,Very Negative,Low,disappointment,Food Quality
2025-05-22T04:21:55,உணவு குளிர்ந்திருந்தது.,Negative,Medium,disappointment,Delivery
2025-05-22T04:41:10,Not what I expected.,Negative,Low,frustration,Customer Service
2025-05-22T05:25:50,බැරි ආයෙත් එන්න කියන්න.,Neutral,Low,indifference,Takeaway Issues
2025-05-22T05:49:21,Very disappointed with the service.,Very Negative,Low,anger,Food Quality
2025-05-22T06:14:08,මට බරපතල කණගාටුවක් තියෙනවා.,Very Negative,Low,frustration,Cleanliness
2025-05-22T07:43:27,Terrible experience. Waste of money.,Very Negative,Low,frustration,Delivery
2025-05-22T08:52:24,Not what I expected.,Negative,High,disappointment,Takeaway Issues
2025-05-22T09:14:46,Worst food I've had in a long time.,Very Negative,Low,anger,Takeaway Issues
2025-05-22T09:45:42,Very disappointed with the service.,Very Negative,Low,disappointment,Pricing
2025-05-22T10:13:15,Service was too slow.,Negative,Medium,frustration,Cleanliness
2025-05-22T11:27:46,Not what I expected.,Negative,Medium,frustration,Delivery
2025-05-22T12:33:54,Nice experience overall.,Positive,Low,joy,Food Quality
2025-05-22T14:45:25,மீண்டும் வர மாட்டேன்.,Very Negative,Medium,disappointment,Other
2025-05-22T14:59:18,ආහාරය අඳුරු වුණා.,Negative,High,disappointment,Delivery
2025-05-22T18:06:07,Not what I expected.,Negative,Low,frustration,Customer Service
2025-05-22T21:22:41,Service was too slow.,Negative,Low,disappointment,Delivery
2025-05-22T21:38:05,Food was cold on arrival.,Negative,Low,frustration,Customer Service
2025-05-22T21:50:56,නරකම අත්දැකීමක්.,Very Negative,High,frustration,Food Quality
2025-05-22T22:10:13,නැවතත් එන්නෙ නෑ.,Very Negative,Low,frustration,Customer Service
2025-05-22T23:35:25,Nothing special to mention.,Neutral,Low,calm,Waiting Time
2025-05-22T23:49:43,Worst food I've had in a long time.,Very Negative,High,anger,Other
2025-05-22T23:53:12,"Had a great time, thanks!",Positive,Low,joy,Waiting Time
2025-05-23T02:14:51,Worst food I've had in a long time.,Very Negative,Low,disappointment,Customer Service
2025-05-23T02:41:14,Food was cold on arrival.,Negative,Medium,disappointment,Waiting Time
2025-05-23T03:08:34,Not what I expected.,Negative,Low,frustration,Waiting Time
2025-05-23T03:41:14,සේවාව බොහෝම අයහපත්.,Negative,High,frustration,Food Quality
2025-05-23T04:55:02,නරකම අත්දැකීමක්.,Very Negative,High,frustration,Other
2025-05-23T06:04:48,Not what I expected.,Negative,Low,frustration,Waiting Time
2025-05-23T08:15:13,Service was too slow.,Negative,Low,disappointment,Food Quality
2025-05-23T09:31:32,Not what I expected.,Negative,Medium,frustration,Food Quality
2025-05-23T10:14:59,සාමාන්‍යම හැමදේම.,Neutral,High,indifference,Pricing
2025-05-23T10:21:33,மிக மோசமான அனுபவம்.,Very Negative,High,frustration,Waiting Time
2025-05-23T10:40:03,Worst food I've had in a long time.,Very Negative,Low,disappointment,Other
2025-05-23T11:43:20,"Had a great time, thanks!",Positive,Low,satisfaction,Takeaway Issues
2025-05-23T12:47:51,Terrible experience. Waste of money.,Very Negative,Medium,frustration,Customer Service
2025-05-23T13:01:56,Service was too slow.,Negative,High,disappointment,Delivery
2025-05-23T13:20:35,Worst food I've had in a long time.,Very Negative,Low,frustration,Pricing
2025-05-23T14:25:29,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,Low,joy,Other
2025-05-23T15:48:24,Service was too slow.,Negative,Low,frustration,Takeaway Issues
2025-05-23T18:57:48,අත්දැකීම සාමාන්‍යයෙන් හොඳයි.,Positive,Low,joy,Other
2025-05-23T19:11:15,மீண்டும் வர மாட்டேன்.,Very Negative,Medium,anger,Waiting Time
2025-05-23T21:22:00,Service was too slow.,Negative,Low,disappointment,Pricing
2025-05-23T22:11:29,Not what I expected.,Negative,Medium,frustration,Other
2025-05-23T23:47:59,Terrible experience. Waste of money.,Very Negative,Medium,disappointment,Waiting Time
2025-05-24T01:40:32,Terrible experience. Waste of money.,Very Negative,Low,frustration,Waiting Time
2025-05-24T02:23:17,Terrible experience. Waste of money.,Very Negative,Low,disappointment,Pricing
